PetID,PureBred,SingleColor,HasRealName
e985acab0,0,0,0
25fce0465,0,0,1
585a705fc,0,0,1
ba433a9d3,0,0,1
455d243eb,0,0,1
76c073021,0,0,1
09898b12e,0,0,1
813bfdc93,0,0,1
01ce66bd5,1,0,1
39afc4a19,0,0,1
0ae5f9681,0,0,1
bfa54aa27,0,0,1
3bc84c4a9,0,0,1
d7d1cf92c,0,0,1
220e9aa26,1,0,1
269caf235,0,0,1
0a30968a3,0,0,0
e625fc4f4,0,0,1
099115d38,0,0,1
22f3c3543,0,0,1
97450a196,0,0,1
fe7e662c5,0,0,0
41ee53918,0,0,1
bd4059588,0,0,1
f41a7de83,0,0,1
b7a19c5ac,0,0,0
7ed3e206a,0,0,1
c7c489413,0,0,1
aac9127c5,0,0,1
3c6f9a4e7,0,0,0
271bb0de8,0,0,1
14580436c,1,0,1
f08275fdc,0,0,1
d9dcad5b4,0,0,1
7d7fddaed,0,0,1
5242038c7,1,0,1
1f64d3191,0,0,1
916165c1b,0,0,1
843910e74,0,0,1
3cb6e5957,0,0,1
f18d332de,0,0,0
35d860fe5,0,0,1
0e47fe631,0,0,1
3b1009a30,0,0,0
523912c83,0,0,1
70b7cb06d,0,0,0
c42153e51,0,0,1
d6b97e7ca,1,0,1
5bd725e47,1,0,0
e995f65fc,0,0,1
bea39d7ec,0,0,1
abc9c4207,0,0,1
cf44e1a59,0,0,1
22de1a590,0,0,1
194acc3f9,0,0,1
399cacd30,0,0,1
81eb7857d,0,0,1
4657ae5ac,0,0,1
8ead3a355,0,0,0
ba804d3fa,0,0,1
d899c9ef7,0,0,1
06634513c,0,0,1
67f174628,0,0,1
ecba82fc3,0,0,1
7e19f2890,0,0,1
7e2ce5b3e,0,0,1
258026ebe,0,0,1
29d752f7f,0,0,1
64ea61ea7,0,0,0
3060de782,0,0,1
b3f1c8d27,0,0,1
d0566e4db,0,0,0
dc589864d,1,0,1
49f3710f9,0,0,1
4d4c7be64,0,0,0
ada57411b,0,0,1
e90451ea4,0,0,1
cc13183c3,0,0,1
be21567c3,0,0,1
1e72112bc,0,0,0
9bfb6a77f,0,0,0
7013035d9,0,0,1
6c4d7b09f,0,0,1
be3247b2c,0,0,1
0ff7245bd,0,0,1
26b70a13a,0,0,1
40309f25c,0,0,1
419267690,0,0,1
a44b2389a,0,0,1
600f8eb25,0,0,1
1cd363542,0,0,1
d4bb8cf0a,0,0,1
06904db12,0,0,1
f98b9d62a,0,0,1
92586e5a3,0,0,1
9f3fc8a95,0,0,1
4989496c6,0,0,1
df3756483,0,0,1
46bb277b5,0,0,1
35c761c35,0,0,1
30fac18f7,0,0,1
3d9a62b53,0,0,1
51226d067,0,0,0
24dfcc985,0,0,0
807ea3b72,0,0,0
f432156e6,0,0,1
e932a94c6,0,0,1
1347325db,0,0,1
11d50c573,0,0,1
6b53bf64d,0,0,1
24750a30f,0,0,1
110242085,0,0,1
a2c44393c,0,0,0
e998d6d60,0,0,1
7112952b7,0,0,1
f86f15c15,0,0,1
8cccc67d4,0,0,1
9d4f21d40,0,0,1
eddd81378,0,0,1
30917edfa,0,0,1
ec40d007f,0,0,1
ba8ead296,0,0,1
ed7c0ebb1,0,0,1
f4ea05a34,0,0,1
fb9474822,0,0,1
45e750d0d,0,0,1
bd6528981,0,0,1
6bf08dced,0,0,1
5fd83540b,0,0,1
63adeea51,1,0,1
b70d0abec,0,0,1
a7f58a6e4,0,0,1
ce5bb821a,1,0,1
4cc55b081,1,0,1
d0b98e001,0,0,1
5afb6da05,0,0,1
832a83f42,0,0,1
2ca18c1e3,0,0,1
3e158c21e,0,0,1
85587ad13,0,0,1
1cccac540,0,0,1
7131cab79,1,0,1
daa05bb76,0,0,1
a9f6ed0cb,1,0,1
f80bf9a51,0,0,1
dc88ebe46,0,0,1
65e75b92e,0,0,1
5bd0c6dc7,0,0,1
b4d54e67c,0,0,1
495528ba4,0,0,1
e8020cb33,0,0,1
4c6048341,0,0,1
1b91e1082,0,0,1
b4d341b10,1,0,1
c36ffffdc,0,0,1
6697a7f62,0,0,1
27e74e45c,0,0,0
cc3fe68d2,0,0,1
c1278fe60,0,0,1
eb3d2466f,0,0,1
d0b74ed53,0,0,1
dbaa03313,0,0,1
4bce78644,0,0,1
9296c9064,0,0,1
92ee0c92b,0,0,1
c66f97de2,0,0,1
1db76bd72,0,0,1
0025a8313,0,0,1
cb7bfedd5,0,0,1
4103336dd,0,0,1
2e417850b,0,0,1
3ba7056bb,0,0,1
bbf3097d0,0,0,1
ad8b02fcc,0,0,1
5f3a4dab0,0,0,1
fe9e5aa06,0,0,1
4891fdacd,0,0,0
88819fc55,0,0,1
0d551fb5b,0,0,1
99c7658be,0,0,1
0243911ea,0,0,1
00eca0391,0,0,1
45c0c9a1f,0,0,1
296bafb6e,0,0,0
4fd755cc6,0,0,1
865ee6652,0,0,1
c3e1f5f86,0,0,1
171af089c,0,0,1
c2816bdff,0,0,1
7678afa65,0,0,1
25eec77c6,0,0,1
39c02e302,0,0,1
12c4ed873,0,0,1
88a264f0d,0,0,1
ab0609017,0,0,1
f922bd640,0,0,1
0a266921d,0,0,1
6dc193313,0,0,1
351f3746c,0,0,1
7ec72b62f,0,0,1
6185f59bf,0,0,0
a30e92cfd,0,0,1
9f2251ffe,1,0,1
f32059805,1,0,1
1a4c1709a,0,0,1
dde0775b8,0,0,1
aea876483,0,0,1
91298d5cf,0,0,1
7390b70c5,0,0,1
bcd601baa,0,0,1
70a534945,0,0,1
0510d2767,0,0,0
915f0b42a,1,0,1
6ea6cde88,0,0,1
4370b5ff7,0,0,1
ae116d640,0,0,1
c7969bc23,0,0,1
c469973de,0,0,1
04d25d8a7,1,0,0
7ad53619d,0,0,1
ba42b457d,0,0,1
29a2ecf1f,0,0,1
f4c27e753,0,0,1
d1db8712e,0,0,0
a0124e47a,0,0,1
ee65ac339,0,0,1
ffd61a488,0,0,1
ed10d7ee5,0,0,1
f867cc417,0,0,1
965054b9e,0,0,1
dd0d78496,0,0,1
18f9fe19c,0,0,1
dce01bb7e,0,0,1
93b91a46a,1,0,1
380eaa884,0,0,1
bcf8ec029,0,0,1
62f87187d,0,0,1
8bf15c0b6,0,0,1
1a7d70a4f,0,0,1
be4acc363,0,0,0
cb41cd1c5,0,0,1
1fdf2880b,0,0,1
0f78031e4,0,0,1
bb8795c8d,0,0,1
d59f3a6cc,0,0,1
8eb5d1d04,0,0,1
58132cc85,0,0,1
8d6c8d486,0,0,1
aba00e1f9,0,0,1
0ae84d311,0,0,1
74f4cfdf6,0,0,1
9ede28a9d,0,0,1
38436063c,1,0,1
721acc718,0,0,1
15df9cd46,1,0,0
a8a1d4151,0,0,0
a700a780b,0,0,1
68860d109,0,0,1
ea6f69d0a,0,0,1
24554cdc8,0,0,1
da7c5b19f,0,0,1
7ba58565e,0,0,1
1d9c36e47,0,0,1
069762ec2,0,0,1
2e726c62d,0,0,1
6f7d23e2d,0,0,1
00553ae55,0,0,1
5b2e5e410,0,0,0
44175f75c,0,0,1
17066185d,0,0,1
15cc01168,0,0,1
e402f3b2f,0,0,1
6153f9d64,0,0,1
a437cc78c,0,0,1
586585da9,0,0,1
2f4c6ada3,0,0,1
9d84fc0c5,1,0,1
418a25e6b,0,0,1
417c109aa,0,0,0
3e924d284,0,0,1
c39e5de99,0,0,1
7d9d04836,0,0,1
3d51f4560,0,0,1
c4a3c0456,0,0,1
db81bf77c,0,0,1
4b0b7dd2f,0,0,1
2483a71c4,0,0,1
42a8d4f4a,0,0,1
925c3854a,0,0,0
d714680ff,0,0,1
b1ed265ef,1,0,1
91d0ba5c0,0,0,1
530c897a2,0,0,1
ff9d8cb25,0,0,1
8cebbeec1,0,0,1
cf9e48222,0,0,1
1fecd2bab,0,0,0
f2eb9530d,0,0,0
3fed382c0,0,0,1
a5acfe9ed,0,0,1
523f4a05e,0,0,1
3b178aa59,1,0,1
1077fb67a,0,0,1
ae5059b40,0,0,1
b11ae7451,0,0,1
e68926f8d,0,0,1
3480a9d2e,0,0,1
a46794d88,0,0,1
bd54c995a,0,0,1
f45176c4c,1,0,1
dcc58b6ba,0,0,1
e27ac6865,1,0,1
f83695eb0,1,0,1
fa7c7d1be,1,0,1
a5b1713d3,0,0,1
8a38740d1,0,0,1
7611934a0,0,0,1
2208d2be1,0,0,1
a05e81f9f,0,0,1
3de1de812,0,0,1
655bbbcc8,0,0,1
0a4203544,0,0,1
ed0185e39,0,0,1
a73b9eafd,0,0,1
ed5631a9c,0,0,1
ebc749f21,0,0,1
687be6419,0,0,1
d22561762,0,0,1
0adca3f66,0,0,0
b25c2d2d1,0,0,1
38063ee14,0,0,1
f8c6ed1a5,0,0,1
19480ca6f,1,0,1
1f82a9cd0,0,0,1
06daf9c05,0,0,1
cf66d011e,0,0,1
70337537c,0,0,1
72c626d6c,0,0,1
9ed224982,0,0,1
7b052d37d,0,0,1
231fe619a,0,0,1
6704c5fd7,0,0,1
8867faa98,0,0,1
10516f3c6,0,0,1
5a828ec3e,0,0,1
b810732ac,0,0,1
3e65ffa3c,0,0,1
656a0a459,0,0,1
042b1e55f,1,0,1
eddac3328,0,0,1
9b344389b,0,0,1
97f0e7ec2,0,0,1
0d47275d4,0,0,1
f4614847a,0,0,1
c611f493b,1,0,1
1a676ca88,0,0,1
c2b2da9dd,0,0,1
f26e3e182,0,0,1
db05d2fb1,0,0,0
08b9a3a2f,0,0,1
8cc7f24f2,0,0,1
7ef23b94f,0,0,1
ebff4722c,0,0,1
4c9ea9908,0,0,1
46b9595d0,0,0,1
b3db0fa59,0,0,1
3a39613fa,0,0,1
80de23d7a,0,0,1
2405c5660,0,0,1
3df923a0e,0,0,1
8b0ea16a5,0,0,1
8f1bdc253,0,0,1
dbabe4e51,0,0,1
b921bfb80,0,0,1
a7cd5b749,0,0,1
4866e37fe,0,0,1
2127c6e1f,0,0,1
63912e2b8,1,0,1
21d8f0d2f,0,0,1
1534419ad,0,0,1
12890e9dc,0,0,1
43ad546c7,0,0,1
9c583aec6,0,0,1
ea92dcef6,0,0,1
d5ee02201,0,0,1
c969e8b17,0,0,1
764fac30e,0,0,1
fb67eb5d9,0,0,1
9d513f46a,0,0,1
de34278bc,0,0,1
0fd78af13,0,0,0
e348d720a,0,0,0
cccaecca8,0,0,1
5ca64db1a,1,0,1
ffebad2e7,0,0,1
048519a46,0,0,1
5634cfd98,0,0,1
503a567ed,0,0,1
536475bf3,0,0,1
7eb0b42b1,1,0,1
605f9cd41,0,0,1
186920165,0,0,0
acfaf9210,0,0,0
e5bc7aaa8,0,0,1
2cb3529bc,0,0,1
1a83d4455,1,0,1
9193c38af,0,0,1
eaf610cd0,0,0,1
9c5f43178,0,0,1
79f41f755,0,0,1
6f863a03a,1,0,1
156c2d6ba,0,0,1
52f3d0bf9,0,0,1
64070899d,0,0,0
359dd0b52,0,0,1
4f1a882b3,0,0,1
d93b38122,0,0,1
a03330405,0,0,1
bdb0f50e0,0,0,1
44c117982,0,0,1
4ef15a1c6,0,0,1
27b1bdd40,0,0,1
c92cdf20c,0,0,1
d37c4c951,0,0,1
62da2d031,0,0,1
533f52fff,0,0,1
2d88536fc,0,0,1
56ddc4f47,0,0,0
119f813b2,1,0,1
2831adaff,0,0,1
0bdd7f7ac,0,0,1
60f513e5a,0,0,0
2f7fd8400,1,0,1
95eb301ed,0,0,1
c763886a6,0,0,1
1d20ba693,0,0,1
58d1adc55,0,0,1
628f11673,0,0,1
caa967274,0,0,1
d7331834d,0,0,1
6d1c281f9,0,0,1
158a55025,0,0,1
41e4574a6,0,0,1
5682330ad,0,0,1
bd7f4fcee,0,0,1
eb1f799df,0,0,1
50262523c,0,0,1
4da0a8ee1,1,0,1
bd3fb8531,0,0,1
b1d1e399c,0,0,1
52a539ef3,1,0,0
adc3a477a,0,0,1
130797334,0,0,1
e8f6ede8c,1,0,1
63697128e,0,0,1
ca967745b,0,0,1
c148399c0,0,0,1
514e33268,0,0,1
538a89b59,0,0,1
91ef9278d,0,0,1
390f4fae4,0,0,1
722beb3aa,1,0,1
4f58a37d5,0,0,1
54bbc1b84,0,0,1
cbf20c4b0,0,0,1
df09bd082,0,0,1
add617e3c,0,0,1
c960b413e,0,0,1
3cc573384,0,0,1
618e97eeb,0,0,1
4d09e065d,1,0,1
d719027fd,0,0,1
2ad6c7675,0,0,1
dbf579546,0,0,1
0fe8ffc8e,0,0,1
ca17a355e,0,0,1
9ba11975b,0,0,1
7a23bdbdc,0,0,0
72c9986ac,0,0,1
a53e7e832,0,0,1
6db27dbb7,0,0,1
4a78b3e0b,0,0,1
f9f0a5dfb,0,0,1
63ea7cfeb,1,0,1
3219ad064,0,0,1
7582d1ab2,0,0,1
6709f43e8,0,0,1
0ece28cf0,0,0,1
97baac4eb,0,0,1
98b29e94a,0,0,1
40fa3f339,0,0,1
56d7f894f,0,0,1
d898de7ff,0,0,1
d56674978,0,0,1
0822db812,0,0,1
dc2354851,0,0,1
fa5957d1c,0,0,1
37a11cc19,0,0,1
cef410e81,0,0,0
22bc76cf6,0,0,1
2d2f2a305,0,0,1
a6830bac1,1,0,1
afa694eb4,0,0,1
70c30b53f,0,0,1
b52b8d946,0,0,1
1b1628128,0,0,1
8bb1c8a6f,0,0,0
c92cdde7f,0,0,1
0d6b42991,0,0,1
86ea9dda0,0,0,1
e65daf4dd,0,0,0
e48598033,0,0,1
46152db3e,0,0,1
dd8e62b81,0,0,1
f6db28991,0,0,1
e748f52b7,0,0,1
f836696de,0,0,1
f1f0972e3,0,0,1
8aeff9ad9,0,0,1
eb102e06d,0,0,1
703c9a23b,0,0,1
207aa47a6,0,0,1
14e52bdaf,0,0,1
083687ba1,0,0,1
4963e95ce,0,0,1
022606901,0,0,0
93e058345,0,0,1
0c49c9df2,0,0,1
57af29aba,0,0,1
6ef7f0012,0,0,1
fa5f5ccf9,0,0,1
271ca0b0e,0,0,1
34ed5aa64,0,0,1
e9e6aa241,0,0,0
14fb52f07,0,0,0
cfa67dca2,0,0,1
5b9bed882,0,0,1
4c26cf05d,0,0,1
4a8dc3644,0,0,1
16002dd9b,0,0,1
2774ef93f,0,0,0
17cbebba6,0,0,1
bf7ee1354,0,0,1
a91141912,0,0,1
a119ce67e,0,0,0
99f5b19b5,0,0,1
09dd22091,0,0,1
bc681e945,0,0,1
cca1ec6df,0,0,1
2486fcece,0,0,1
80bbb481b,0,0,1
f7b67fd7f,1,0,1
18a8b9b6e,0,0,1
f3a9092a2,0,0,1
559e15485,0,0,1
cf1b1b824,0,0,1
de19fca23,0,0,1
0cba1503b,0,0,0
97a3cca4f,0,0,1
b6fb16dbb,0,0,1
6c4520bd5,0,0,1
cc4e55d5b,0,0,1
f2aa25dbc,0,0,1
2c08a034c,0,0,0
c8d22c965,0,0,1
d404012af,0,0,1
4baa2968b,0,0,1
bbf6ed419,0,0,1
07eb56db1,1,0,1
c42e5a129,0,0,0
68ab069e3,0,0,1
9922b4f91,0,0,1
4413f9855,0,0,1
8b94ae06d,0,0,1
bd6a6d0dd,0,0,1
7ecaa8636,0,0,1
1c2a20543,0,0,1
89bec6af3,0,0,1
6984c9c58,0,0,1
0d7d16ce1,0,0,1
0fa25b7e5,0,0,1
8a6701090,0,0,1
ca9841ab1,0,0,1
250f59089,0,0,1
34b96cf6a,0,0,1
371d7e8ad,1,0,1
a338df612,0,0,1
4b7262ad7,0,0,1
ac59f3533,0,0,1
18734d13e,0,0,1
2d95a1a81,0,0,1
b3170958f,0,0,1
0be09ae87,0,0,1
81532c76f,0,0,1
99ab7c701,0,0,1
7f094e80c,0,0,1
3a050484c,0,0,1
ab48d21e0,0,0,1
882021db6,0,0,1
ee63ca0b4,1,0,1
37c989ac5,0,0,1
03c49f5aa,0,0,1
8f331aa22,1,0,1
9c1b4bb55,0,0,1
d380185bc,0,0,1
508f87cfc,0,0,0
b1818e562,0,0,1
3af1dedf7,0,0,0
9ae0545c1,1,0,1
6da06ed36,0,0,1
cf17492c7,0,0,1
80621df6b,0,0,1
56a0c2ccd,0,0,1
bf9ce53b3,0,0,1
793e89809,0,0,1
38e7577af,0,0,1
ff22356ef,0,0,1
161de24f6,0,0,1
b743aa88e,0,0,0
f1fb9506a,0,0,1
deac22864,0,0,0
b16852e32,0,0,1
72a2dc93b,0,0,1
ab4f161ae,0,0,1
aa3409a07,0,0,1
8910ea0f4,0,0,1
75758ad3f,0,0,1
52363327c,0,0,1
cb05f298c,0,0,1
f069c7c28,0,0,1
553b720c2,0,0,1
c58ad77c4,0,0,1
19470706b,0,0,1
cb423070b,0,0,1
f9db446f8,0,0,1
b129e668c,0,0,1
f205876aa,0,0,1
0b6064845,0,0,1
06abc52ac,0,0,1
2b47d7f0d,1,0,1
47fb86cbd,0,0,0
0c71184d5,1,0,1
078bf7e5a,0,0,1
70c88aab8,0,0,1
5d83f98eb,0,0,1
aaf465c30,0,0,1
f66e4eecf,0,0,1
d2fae31e8,0,0,1
64eed5e14,1,0,1
e909c484a,0,0,1
0690278af,1,0,1
ad56c5705,0,0,1
b7af4869d,0,0,1
f5bbf322d,0,0,1
b054e635f,1,0,1
badeec277,0,0,1
8b34370aa,1,0,1
c09e086c8,1,0,1
27ab49f1a,0,0,1
00156db4a,0,0,1
f52510492,0,0,1
0211e2f2d,0,0,1
6f358dea9,0,0,1
8e4a80297,0,0,1
90fe2bf72,0,0,1
ec8608c1c,0,0,1
86d42fe3f,0,0,1
70f92bae8,1,0,1
8f49d2828,0,0,1
e1cc143c4,0,0,1
41c61ed91,0,0,1
ba77d1df1,0,0,1
68e6d1bd7,0,0,1
9598a1528,1,0,0
6083e589b,0,0,1
ab3759aae,0,0,1
6090e5de6,0,0,1
487531377,0,0,1
14b3376eb,0,0,1
6fef6e555,0,0,1
4059df1bf,0,0,1
ea4fe7ae2,0,0,1
550405709,0,0,1
4d67e7fcf,0,0,1
7c6cc4bba,0,0,1
be604ea67,0,0,1
c2bc9cfc3,0,0,1
f246cb734,0,0,1
f8e0a06ca,0,0,1
fab063ed4,0,0,1
5ead05034,0,0,1
de884d234,0,0,1
87a37261b,0,0,1
f0f9efd52,1,0,1
a04a67a2e,0,0,1
d1ef30b8a,0,0,1
6c8613e80,0,0,1
e72120027,0,0,1
3b2f6d5b2,0,0,1
449290a8b,0,0,1
ca3dbbaa3,0,0,1
a243c61c6,0,0,1
84f308399,0,0,1
28dc83755,1,0,1
d6c60a52d,0,0,1
598f1fdae,0,0,1
50d1c2157,1,0,1
dd6cb40d8,0,0,1
5fe2e44a2,0,0,1
547c7bf41,0,0,0
56b5845d7,0,0,0
e42a8863f,0,0,1
34884c9fc,0,0,0
9ad6f6fae,0,0,1
61c1f3481,0,0,1
6bf6880bd,0,0,1
e3b39a9f5,1,0,1
063d8c58b,0,0,1
06b533b04,0,0,1
443682c9f,0,0,1
36b20cfb5,0,0,0
f9b28d664,0,0,1
8b636912d,0,0,1
c73c8b6d1,0,0,1
e2cf62da9,1,0,1
a76fa694e,0,0,1
ff7707a35,0,0,1
faf13c5cd,0,0,1
160e267f4,0,0,0
9d4e91ab0,0,0,1
6764e8752,0,0,1
c026becc2,0,0,1
71cb2e2d0,0,0,1
9498e0379,1,0,1
f2ff942f1,0,0,0
96ad633d6,0,0,1
d21ed8b84,0,0,1
ec8c5413b,0,0,1
7d3448f9e,0,0,1
02a13b2cb,0,0,1
f57efd0b9,0,0,1
dc2ae1787,0,0,1
e7b44276b,1,0,1
9d6fd0eaf,0,0,1
7adb5f44c,1,0,1
81a1cb1b2,0,0,1
4d5e4949a,0,0,1
d61dd6a6b,0,0,1
146005aa0,0,0,1
b3ae374f7,0,0,1
5a3599411,0,0,0
621a16b0c,0,0,1
c267a86af,0,0,1
1caf9686d,0,0,1
0b32cba75,0,0,0
80fcb8392,0,0,1
be0e2dfbc,0,0,1
288edef23,0,0,1
5742d498f,0,0,1
f16407c21,0,0,1
c053ae854,0,0,1
9baf0d577,1,0,1
070014779,0,0,1
feec7a438,1,0,1
af2ec000a,0,0,1
b652b7241,0,0,1
37e15671b,0,0,1
0ecc1200a,0,0,1
d2dbe8b09,0,0,1
b2145e15d,0,0,1
251f4dd60,0,0,1
2b4c0f3b6,0,0,1
d77baafda,0,0,1
d0e762abd,0,0,1
f93ea9f9f,0,0,1
ae6a2116c,0,0,1
b16fae336,0,0,1
d2161e0a2,1,0,1
e545bcd64,0,0,1
693a90fda,0,0,1
fad982f0a,1,0,1
059d8d91f,0,0,1
8a45e8492,1,0,1
a249a34f9,0,0,1
9976d9007,0,0,1
9e6da2bb1,0,0,1
b1b2aae50,1,0,1
a25c1fe02,0,0,1
e801cb768,0,0,1
8c2f67527,1,0,1
26a351904,0,0,1
68a3c10cb,0,0,1
a4221001f,0,0,1
3ee76f8a2,0,0,1
bb7dfc592,0,0,1
a9fdc3e4a,0,0,1
338bc4bcd,0,0,1
b39ead375,0,0,1
4d3526802,0,0,1
064425a21,0,0,0
48f8d1d90,0,0,1
8ccb8778d,0,0,1
04372b78d,0,0,1
356d41ee2,0,0,0
dba5f0e5c,0,0,1
1e140177f,0,0,1
1c2d419ac,0,0,1
933da53ee,0,0,1
0ab8ae91b,0,0,1
05d3e4d55,0,0,1
4e09a22e0,0,0,1
414d8422f,1,0,1
285758945,0,0,0
17d578acc,0,0,1
5ed271e0d,0,0,0
d9fe690c2,0,0,1
adbce8472,0,0,1
f95680d84,0,0,1
251e884b7,0,0,1
9b8a35f8b,0,0,1
2868f9f3f,0,0,1
a5a7de784,0,0,1
e3f51f5e0,0,0,1
bc4e5abfd,0,0,1
5c94ecc07,0,0,1
5b57c4bba,0,0,1
9b0f69f61,0,0,1
db3fce97e,0,0,1
ee6e0abe4,0,0,1
deb7136ba,0,0,1
007ffeccd,0,0,1
a85630773,0,0,1
56f9dbc59,0,0,0
4f512c3fe,0,0,1
2def0a43e,0,0,1
487bbfb6d,0,0,1
8b8c51377,0,0,1
243f7f43e,0,0,1
e59c8fc76,1,0,1
ccd3e236f,0,0,1
435f419f9,0,0,1
be7ff8075,0,0,1
c2c03cb2d,0,0,0
cf8325fae,0,0,1
dafb0cea4,0,0,1
48553ec94,1,0,1
0f3fd67e2,0,0,1
96eb3ec09,0,0,1
fc9cf8b8d,0,0,1
41612698d,1,0,1
cc9c0e1e7,1,0,1
039fea576,0,0,1
2a734045b,0,0,1
4a91d273b,0,0,1
4e12936b0,1,0,1
788e8757d,0,0,1
2533f425e,0,0,1
11aa441fe,0,0,1
68936da8c,0,0,1
fa1c96e93,1,0,1
094636517,0,0,1
5c7d61133,0,0,1
98b1b003d,0,0,1
2962fc103,0,0,1
81075b785,0,0,1
4f9b31590,0,0,1
907fc239e,0,0,1
405b63ca5,0,0,1
bf497e792,0,0,1
2ce1c6a93,0,0,1
998de7b77,0,0,1
9b09114c4,0,0,1
ddd926335,0,0,1
65614e7f4,0,0,1
bd0c6dcb3,1,0,0
175c5bce0,0,0,1
928fba0c4,0,0,1
0defc5386,0,0,1
bc03cb42b,0,0,1
e5bb33a17,0,0,1
2d9dd14b1,0,0,1
4d6350e54,1,0,1
a0eec326f,0,0,0
1e750bb89,0,0,1
e58dd05c8,1,0,0
b21dea224,0,0,0
8b6f2ff52,0,0,1
3c9dbc88e,0,0,1
9664bcecb,0,0,1
8d92ada81,0,0,1
09b3b9dfd,0,0,1
1c7a27088,0,0,0
eb4eef57a,0,0,1
b2f2134bd,0,0,1
85ed50b25,0,0,1
f28036d8a,0,0,1
4a590a1cc,1,0,1
a71cafdcf,0,0,1
d5b9cbf05,0,0,1
7993a02ee,0,0,1
bea6f651c,1,0,1
8e1111452,0,0,1
96b7978d2,0,0,1
92d711b01,0,0,1
5ebe00ac2,0,0,1
9868e4015,0,0,1
43c43bfed,0,0,1
870d3b2aa,0,0,1
218f8bb3a,0,0,1
b3faddf18,1,0,1
b16c55a91,1,0,1
3a3dc1dab,0,0,1
3ea00c9fd,0,0,1
00eced1f0,0,0,1
ff78347b7,0,0,1
e9bb69a1e,0,0,1
3d7204289,0,0,1
e995db95f,0,0,1
30eb1004f,0,0,1
75c84313d,0,0,1
ef5a07ae2,0,0,1
9ab460730,0,0,0
6d6390b1f,0,0,1
a4e103d6d,0,0,1
c382bae22,0,0,1
1154c26ac,0,0,1
4892ceb8d,0,0,1
4c31c7db9,0,0,1
2dea0707b,0,0,1
9ee370ef6,0,0,1
16673c028,0,0,1
b0278d962,1,0,1
3d7d23a52,0,0,1
ae00eded4,0,0,1
267bf57c8,0,0,1
53923463d,0,0,1
921817343,0,0,1
987095c9c,0,0,1
ab821872c,0,0,1
0bf2506a5,0,0,1
55f8f6120,0,0,1
1bb6183eb,0,0,1
95bc62678,0,0,1
ae0c5671e,0,0,1
d83dd7fc2,0,0,1
03f65bdd3,0,0,1
876453f9d,0,0,1
c64b6e891,0,0,0
179462b6d,1,0,1
4450385b4,0,0,1
ca76729c9,0,0,1
01b3356f5,0,0,1
f3452afa7,0,0,1
af1bc9216,0,0,1
56bf5e254,0,0,1
f1df75b45,0,0,1
57aecbbcf,0,0,0
cc068a979,1,0,1
2691a20c0,0,0,1
2a3796cbd,0,0,1
3508d0b46,0,0,1
0c228bdd5,0,0,1
10711bb95,0,0,1
6d6318af8,0,0,1
ec040a1ef,0,0,1
1cce33a82,1,0,1
c03fe7452,0,0,1
1c967561d,0,0,1
eb5dc081c,0,0,1
fc3053f45,0,0,1
10836809d,0,0,1
945bf5e17,0,0,0
88d5f9129,0,0,1
4872c28b4,0,0,0
42448336b,0,0,1
900b47573,0,0,1
984efb177,0,0,1
3ca4780f5,0,0,1
d46a58371,0,0,1
faf4322a0,0,0,1
627726d36,0,0,1
1b08020b7,0,0,1
6aa2cd8ea,0,0,1
3ce528284,1,0,1
5cabf5331,0,0,1
c12883eaa,1,0,1
6c1fa0fdb,0,0,1
a7c004380,0,0,1
4be1b15fb,0,0,1
72c38b9ab,0,0,1
db0b0bea6,0,0,1
b0eeaf438,0,0,1
6ad1d75b2,0,0,0
8d32f11b0,0,0,1
0fc2dc3cb,0,0,1
87f206cea,0,0,1
8f9bfc9f4,0,0,1
42e73a942,0,0,1
0fa39858f,0,0,1
a2c9be724,0,0,1
6138cd70d,0,0,1
1dc8f0fd4,0,0,1
61fa95b3b,0,0,1
34d387261,0,0,1
ce6fe7377,0,0,1
2581f9792,0,0,1
e1cd176b5,0,0,1
6d43edbe9,0,0,1
fdb03c163,0,0,1
243aaaf6c,0,0,1
de01d00eb,0,0,1
b5f846518,0,0,1
6146d435c,0,0,1
413489a34,0,0,1
6708ff204,0,0,1
1ae342ed5,0,0,1
d005caf41,0,0,1
9b8805c58,0,0,0
b6684c4b7,0,0,1
3828225de,0,0,1
8dada5ac5,0,0,1
2b1638a20,1,0,1
65051faf7,0,0,1
b9f8cf52a,0,0,1
c001a0b58,0,0,1
cf98480e0,0,0,1
d83f60849,0,0,1
1fd464902,0,0,1
f3386d639,0,0,1
b68679817,0,0,1
f4813ff89,1,0,1
029469d58,0,0,1
f9a3f579a,0,0,1
f68c70fe1,0,0,1
4540f8e9c,0,0,1
3f5ec6144,0,0,1
181c10e45,0,0,1
20cb13be9,0,0,1
1a983eced,0,0,1
f0c26af32,0,0,1
b6492d3b1,0,0,1
be6435852,0,0,1
1cc98ed1d,0,0,1
3cc6c4102,0,0,1
33404ffe6,0,0,1
43f99cecc,0,0,1
0f366f264,0,0,1
d243fce57,0,0,1
7a12a494f,1,0,1
eaab63bd7,0,0,1
9f12dbf17,0,0,1
74e18bd5e,0,0,1
23b3f793e,0,0,1
c2aeb6a1f,0,0,1
03c323fcf,0,0,1
5474cd2c2,0,0,0
71a614388,0,0,1
86d87d5f7,0,0,1
ee421d21a,1,0,1
c43be9e6c,1,0,0
39fcd2ca4,0,0,0
b319a0cd7,0,0,1
ee640a6ba,1,0,0
05486faf5,0,0,0
