PetID,MeanMetadataScore,MedianMetadataScore,MinMetadataScore,MaxMetadataScore,StdMetadataScore,RepresentsPet,RepresentsOther
4989496c6,0.0677780792325,0.046049958125,0.009606364325,0.22598585249999997,0.06165424996528521,1.0,0.0
df3756483,0.06046677597899999,0.0309444988,0.005277171335,0.194269345,0.0662279858946193,0.75,0.25
46bb277b5,0.0750826983325,0.05047999500000001,0.020169450325,0.21689308375,0.05895896975166661,1.0,0.0
35c761c35,0.08970780171349998,0.047432116999999996,0.00972872636,0.30091304750000003,0.09483227190891055,1.0,0.0
30fac18f7,0.084457870245,0.04952897725,0.009219610449999999,0.262245875,0.08191932216571837,1.0,0.0
3d9a62b53,0.0893687862575,0.049216646125,0.012548953075,0.3287357575,0.09517026161676487,0.5,0.5
51226d067,0.08418327368800001,0.0344222262,0.01808657048,0.399407482,0.11545059095192256,0.8,0.2
24dfcc985,0.09276276696599998,0.059602248999999996,0.01385843326,0.278116574,0.08196852856017242,0.0,1.0
807ea3b72,0.07658192629999999,0.06634101399999999,0.0256576995,0.168022955,0.041783443639741055,0.0,1.0
f432156e6,0.08912163135,0.04263261375,0.00162273065,0.29842878500000003,0.10143219128797376,1.0,0.0
e932a94c6,0.07929745036666667,0.06363881766666667,0.038257785999999995,0.17925957333333334,0.042083496032110625,1.0,0.0
1347325db,0.0926597994242857,0.05893220635714285,0.022316695528571427,0.24670062857142858,0.07475565718917372,1.0,0.0
11d50c573,0.080964912256,0.04938220179999999,0.01580750462,0.27357718000000003,0.07550332421049731,0.8,0.2
6b53bf64d,0.0656912987894,0.04654347599999999,0.004319419834,0.212886906,0.06230826112843267,1.0,0.0
24750a30f,0.09738130466999999,0.025638746875,0.006686496849999999,0.412896825,0.13506159168577603,1.0,0.0
110242085,0.09593632970166666,0.032469766166666664,0.007377483016666668,0.5724370466666667,0.16727128207236133,1.0,0.0
a2c44393c,0.06899438360333333,0.05432835741666667,0.017809392616666666,0.1966728216666667,0.05071413275423801,1.0,0.0
e998d6d60,0.053859693072500006,0.054178329750000004,0.0081755586,0.13160303974999998,0.03714101899556406,1.0,0.0
7112952b7,0.0681774522925,0.06455652149999999,0.024840426175,0.14222212125,0.03557392867330636,1.0,0.0
f86f15c15,0.05145062884999999,0.046975474,0.008717557,0.121157385,0.039452258193712564,1.0,0.0
8cccc67d4,0.09051459537333333,0.05129122999999999,0.007392217733333334,0.39181138,0.11145605909318264,0.3333333333333333,0.6666666666666666
9d4f21d40,0.09684246753637499,0.049869717545,0.0087386975225,0.33259496437499997,0.10768010719621443,1.0,0.0
eddd81378,0.08520291861250001,0.042531486,0.017598158625000002,0.3510255875,0.10059920704326755,0.75,0.25
30917edfa,0.077889477,0.060498699499999996,0.03964817,0.1595705,0.04216126402702127,0.0,1.0
ec40d007f,0.0737201152075,0.04738694325,0.011186917225,0.2090937725,0.06502581771802773,0.5,0.5
ba8ead296,,,,,,0.0,1.0
ed7c0ebb1,0.06365602976,0.0543917275,0.0056552226,0.13335991,0.03509810584571783,0.0,1.0
f4ea05a34,0.09775549750000001,0.03917424975,0.008472086,0.39333145,0.12122274870190179,1.0,0.0
fb9474822,0.08726447295,0.0744495775,0.040434832000000004,0.187580315,0.040767731857838226,1.0,0.0
45e750d0d,0.09409489790599998,0.0631158534,0.016928253280000003,0.267988568,0.08135190856318661,1.0,0.0
bd6528981,0.08514799199999999,0.040767436000000004,0.007392459,0.30258396,0.09575432820234281,0.0,1.0
6bf08dced,0.084879361234,0.05448507873125,0.0158451839025,0.32912255874999996,0.09551501151894654,0.875,0.125
5fd83540b,0.09283915909999998,0.041109231999999996,0.019272579,0.3765093,0.11038624712316507,1.0,0.0
63adeea51,0.098820989276,0.03945437175,0.006767956686000001,0.393691036,0.1269257784058465,0.8,0.2
b70d0abec,0.079186852344,0.07132001369999999,0.01737746284,0.168505378,0.04436595550008574,1.0,0.0
a7f58a6e4,0.085592926329,0.0526244781,0.018047912737999997,0.311305716,0.09420380262061454,1.0,0.0
ce5bb821a,0.0814805102,0.051153224,0.02392738,0.20964926,0.06226963974866224,1.0,0.0
4cc55b081,0.09328441808238726,0.06635772428571429,0.0172613597710155,0.26578095928571427,0.0801280223123896,0.8571428571428571,0.14285714285714285
d0b98e001,0.07114426757999999,0.0532396005,0.0032230073,0.25345199500000004,0.07627426548938547,1.0,0.0
5afb6da05,0.06334810360000001,0.073764038,0.003930628,0.10271252,0.036064234321606894,1.0,0.0
832a83f42,0.080228790425,0.07053600099999999,0.01351229025,0.18486158,0.04900234777182793,1.0,0.0
2ca18c1e3,0.08810036285533333,0.05252554146111111,0.008494361186666665,0.29837235333333334,0.09448191139092445,0.8888888888888888,0.1111111111111111
3e158c21e,0.09070603519666669,0.058278328500000004,0.005863312133333333,0.30292216,0.09484063230629898,0.6666666666666666,0.3333333333333333
85587ad13,0.085839364947,0.0555891676,0.018191646170000002,0.27590772999999996,0.08063917949842714,1.0,0.0
1cccac540,0.09793744130133332,0.03814115716666666,0.008488037246666668,0.40324409,0.12462354685625698,0.3333333333333333,0.6666666666666666
7131cab79,0.0723581735639,0.05370711915,0.009436791168999998,0.205244774,0.05982258436585532,0.9,0.1
daa05bb76,0.0992083529,0.050562220000000005,0.008784132,0.36739644,0.10700445971686329,1.0,0.0
a9f6ed0cb,0.0845298139,0.06058565025,0.022891905749999997,0.23434136500000002,0.07010185456209776,0.25,0.75
f80bf9a51,0.07553454109999999,0.08064972749999999,0.005575675,0.13490263,0.04004378457985955,1.0,0.0
dc88ebe46,0.08993950880000001,0.0529983465,0.019556668,0.23236868,0.0768514049076742,1.0,0.0
65e75b92e,0.09324572490000001,0.0431152279,0.014527614999999999,0.34343344,0.106601282471067,0.6,0.4
5bd0c6dc7,0.05341617943,0.057211223,0.0045375293,0.081554495,0.019503837718458674,0.0,1.0
b4d54e67c,0.0920397687,0.05646788,0.008318325,0.43784276,0.12026376988281658,1.0,0.0
495528ba4,0.08188033909999999,0.04895076933333333,0.026160589666666668,0.21781697999999997,0.06277730267685361,1.0,0.0
e8020cb33,0.0876913839,0.055782815,0.024137197,0.28164405,0.08667549269512627,1.0,0.0
4c6048341,0.08513895199999999,0.061385650357142864,0.023061681142857147,0.2688126,0.07478277933870606,0.8571428571428571,0.14285714285714285
1b91e1082,0.08154651850675,0.053656674875000004,0.0160422086925,0.24758406,0.07053823964077421,1.0,0.0
b4d341b10,0.07626809070000001,0.08014118649999999,0.033653685,0.12442056500000001,0.03079449039575604,0.0,1.0
c36ffffdc,0.068407995194,0.05300811366666667,0.005532840989999999,0.18697567750000002,0.06033347591248626,0.5,0.5
6697a7f62,0.0888222526,0.089599255,0.034031615,0.14818291,0.04203773513921534,1.0,0.0
27e74e45c,0.09624348534838358,0.04746354869545455,0.009530998593682118,0.36710674909090907,0.11648493108629579,0.9090909090909091,0.09090909090909091
cc3fe68d2,0.09169154040000001,0.03915959,0.016691156,0.51286376,0.14326566404928526,0.0,1.0
c1278fe60,0.0779930553,0.052985913999999995,0.015802275,0.242843195,0.0673619715925607,1.0,0.0
eb3d2466f,0.09595555140666667,0.047681496999999996,0.004371224399999999,0.34452393333333325,0.10323654607031907,1.0,0.0
d0b74ed53,0.08192819755,0.0376381815,0.0066965395,0.31378672,0.09598554135167672,1.0,0.0
dbaa03313,0.0835573556825,0.0502292565,0.011188473225,0.33742563,0.09829053598567113,0.5,0.5
4bce78644,0.08596316383333331,0.06532069466666666,0.026251510000000002,0.28267382,0.07707993203649316,1.0,0.0
9296c9064,0.08746259718911112,0.05575333688888889,0.016731646646666667,0.2562075933333333,0.07792680259269942,1.0,0.0
92ee0c92b,0.06821108942909092,0.0482700234090909,0.017353688599999997,0.20080838645454546,0.05468332366354158,1.0,0.0
c66f97de2,0.099843034708775,0.0237621040625,0.00013640339124999998,0.4492340725,0.15296520852679626,1.0,0.0
1db76bd72,0.089086320262,0.0570748383,0.01359022754,0.35607858000000003,0.10184744327729398,0.0,1.0
0025a8313,0.08272457265,0.050745515,0.0089596365,0.23812231,0.07529006360943583,1.0,0.0
cb7bfedd5,0.09517001459999999,0.04654210725,0.0104719395,0.41719113,0.11930029466489547,0.0,1.0
4103336dd,0.09980303975,0.043061654000000005,0.0012121907,0.33225945,0.11297924393850323,0.0,1.0
2e417850b,0.092699425026875,0.042737911646875,0.01098868755,0.389933480625,0.12049733335460472,1.0,0.0
3ba7056bb,0.08071861795000002,0.07041315349999999,0.0147074915,0.177736365,0.049435166938209915,1.0,0.0
bbf3097d0,0.08721856556333334,0.053167171166666666,0.007499589133333335,0.2960478066666667,0.0990934508186712,0.6666666666666666,0.3333333333333333
ad8b02fcc,0.08313123188799999,0.04291565049999999,0.0025089049466666667,0.36459004666666667,0.11407925485806385,0.6666666666666666,0.3333333333333333
5f3a4dab0,0.08634883324657143,0.05535964235714286,0.015364799251428573,0.3047663042857143,0.08679535127952724,0.5714285714285714,0.42857142857142855
fe9e5aa06,0.09867447303,0.047973641,0.0088045972,0.33057727000000003,0.09847598697506979,1.0,0.0
4891fdacd,0.0875726001,0.0713543865,0.039331615,0.22226799,0.0548418781743149,1.0,0.0
88819fc55,0.0759596622,0.0736155325,0.00699747,0.1723769,0.042865302667642505,1.0,0.0
0d551fb5b,0.0861674581,0.07337342999999999,0.035676356,0.25422764,0.06073833614047211,0.0,1.0
99c7658be,0.09117442155,0.05410611575,0.01996584,0.23047028,0.07486889272215468,0.5,0.5
0243911ea,0.09719567230000001,0.07695054775,0.0149886675,0.24013035500000002,0.0799411013232038,1.0,0.0
00eca0391,0.07586929607,0.0749093033,0.011149096720000001,0.166292792,0.04730857750166876,1.0,0.0
45c0c9a1f,0.08421385430999999,0.0663340976,0.016926781119999998,0.21075534399999998,0.061075467586591305,1.0,0.0
296bafb6e,0.077958614175,0.05921854875,0.032938978,0.230224045,0.05546768868430571,0.75,0.25
4fd755cc6,0.09243552911666668,0.047890719,0.005568712500000001,0.30288450333333333,0.09717149258481672,1.0,0.0
865ee6652,0.07662108214333334,0.06483265516666668,0.020807745433333334,0.18713391166666668,0.04556126931471429,0.3333333333333333,0.6666666666666666
c3e1f5f86,0.08682549814100002,0.050453052,0.018617875610000004,0.3143928386,0.0902798531165356,0.8,0.2
171af089c,0.07031175048,0.0564719175,0.023379778066666666,0.16443671866666668,0.04474573370385932,0.6666666666666666,0.0
c2816bdff,0.08431917106666668,0.069306005,0.022261226,0.19408026999999997,0.06042250698234609,1.0,0.0
7678afa65,0.0870906263,0.0744864925,0.01826668,0.22046584,0.0666035948698931,1.0,0.0
25eec77c6,0.09876815774666665,0.0359659925,0.0059842664666666665,0.39425650333333334,0.1294879563291854,1.0,0.0
39c02e302,0.0712079899,0.052097970333333334,0.032102391333333334,0.20361739,0.052231297583371465,1.0,0.0
12c4ed873,0.08730549538,0.06708511916666667,0.013171195133333332,0.24940211,0.07311741025840372,1.0,0.0
88a264f0d,0.065443156825,0.060348432125,0.012199692,0.1639395825,0.04094346911491968,1.0,0.0
ab0609017,0.09659705096666667,0.07628212899999999,0.014252361,0.2727358,0.0808781129196721,1.0,0.0
f922bd640,0.08927478624999999,0.05277501425,0.017304465999999998,0.27842105,0.07663532970854586,1.0,0.0
0a266921d,0.06269767809999999,0.04580619,0.03216736,0.13741323,0.03724882625976853,0.0,1.0
6dc193313,0.07850340255,0.046822115750000004,0.0151091865,0.2290016975,0.07157450189085585,1.0,0.0
351f3746c,0.09701861465,0.041130282000000004,0.010655956,0.3625255,0.12281755824707295,1.0,0.0
7ec72b62f,0.098612178,0.015936882,0.006453419,0.46817344,0.1422647606684337,1.0,0.0
6185f59bf,0.09344712775,0.055754285199999996,0.0127959662,0.318908374,0.0976303099884779,0.2,0.8
a30e92cfd,0.09050649497500002,0.051522391125,0.0108596935,0.3556776125,0.10311470793086162,0.75,0.25
9f2251ffe,0.0800337258,0.06682046375,0.032042825999999996,0.18012603500000002,0.046312336249779304,0.75,0.25
f32059805,0.0768523530465,0.06417068349999999,0.004561758965,0.20669559999999998,0.056830027533549286,0.5,0.5
1a4c1709a,0.10272028571665066,0.025637001333333336,0.006838174808189354,0.39069122333333334,0.13098789187109625,1.0,0.0
dde0775b8,0.08522752240666667,0.05331807777777778,0.021307527733333335,0.3381260644444445,0.0923105818961099,0.8888888888888888,0.1111111111111111
aea876483,0.08062674993285714,0.04703086042857142,0.0093799607,0.2639592794285714,0.07945963168830823,0.8571428571428571,0.14285714285714285
91298d5cf,0.095072261057,0.0444845805,0.00984097791,0.37765021666666665,0.11741889298964775,1.0,0.0
7390b70c5,0.07978337356714285,0.06282515521428571,0.01798801138571429,0.18780950714285716,0.05120194646242891,1.0,0.0
bcd601baa,0.09347111529999999,0.08767920500000001,0.02971451,0.18384546,0.05265979173220617,1.0,0.0
70a534945,0.07608370345000001,0.05080630775,0.022842859,0.22318879000000003,0.05876586162414672,1.0,0.0
0510d2767,0.07738516478,0.0624943338,0.031101312000000002,0.169292222,0.04411339171135371,1.0,0.0
915f0b42a,0.099811081,0.074603052,0.016730247,0.25263286,0.0741277164406662,1.0,0.0
6ea6cde88,0.08757451868666666,0.0393736905,0.0105063872,0.36684984,0.11260520852198697,1.0,0.0
4370b5ff7,0.08447193559999999,0.0515163358,0.025388654,0.28792132400000003,0.07799746714285642,1.0,0.0
ae116d640,0.09621647064300001,0.06995762125,0.012084532379999999,0.28303581,0.08556543155570437,1.0,0.0
c7969bc23,0.0850965603,0.064216711,0.03778226,0.268615785,0.06587141054851978,1.0,0.0
c469973de,0.0975032464,0.089466992,0.013016662,0.25171033,0.07317962398069974,1.0,0.0
04d25d8a7,0.091195441925,0.048767057625,0.014185067750000002,0.3261641875,0.0988001667817798,1.0,0.0
7ad53619d,0.09049610125000002,0.08174567675,0.0210398335,0.18485996999999998,0.05207231659475728,1.0,0.0
ba42b457d,0.08701460999999999,0.05909251283333333,0.014346152333333334,0.2671992166666667,0.08117307850503465,1.0,0.0
29a2ecf1f,0.08656182909166667,0.06027328625,0.013675092266666666,0.27654059333333336,0.07887346535609602,1.0,0.0
f4c27e753,0.09693776940000001,0.043163687,0.010731236,0.49109498,0.13822483475805225,1.0,0.0
d1db8712e,0.06457313655,0.060671526249999996,0.0268565305,0.12657398,0.03095397280827376,1.0,0.0
a0124e47a,0.07516361919333335,0.04889955825,0.017402917766666668,0.22800466166666666,0.06349125750549849,0.8333333333333334,0.16666666666666666
ee65ac339,0.07628054299666666,0.05694547116666667,0.0120491123,0.24032367666666668,0.06470195604000155,0.3333333333333333,0.6666666666666666
ffd61a488,0.09019617502499999,0.05388716225,0.01317398575,0.269262385,0.0884555006538074,1.0,0.0
ed10d7ee5,0.0758519991,0.052127596,0.005455242,0.31119582,0.08357757796502602,1.0,0.0
f867cc417,0.08436899390000001,0.03759721308333334,0.016646487166666668,0.32282766,0.09763915406127556,1.0,0.0
965054b9e,0.08243905735000001,0.026530046,0.0021306525,0.340215,0.12034699815497676,1.0,0.0
dd0d78496,0.07895301944666668,0.0620088435,0.009710913466666667,0.27322325666666664,0.0757997172814358,1.0,0.0
18f9fe19c,0.07799797691,0.09206383500000001,0.0015926501,0.13088198,0.0375293880948598,1.0,0.0
dce01bb7e,0.09968254356999999,0.01926807325,0.0042120744,0.78205585,0.22849974350701366,1.0,0.0
93b91a46a,,,,,,0.0,1.0
380eaa884,0.0858849769410909,0.05884969418181818,0.017028865506363636,0.2820123209090909,0.08045195405127137,0.5454545454545454,0.45454545454545453
bcf8ec029,0.08393517554999999,0.0181982285,0.012586951,0.6410462,0.1861188069481466,1.0,0.0
62f87187d,0.096388452694,0.04441951770000001,0.00858880534,0.36885554,0.11576737254548038,0.8,0.2
8bf15c0b6,0.06843967769,0.07089404799999999,0.0044643604,0.19264655,0.05414838246431514,1.0,0.0
1a7d70a4f,0.08320978763833332,0.07263545933333333,0.012558051883333332,0.19834873499999997,0.05446679309530115,1.0,0.0
be4acc363,0.08536104292999999,0.06917685064285715,0.019207702557142856,0.20856911428571429,0.0598508494186394,1.0,0.0
cb41cd1c5,0.09614389625,0.05786531325,0.015081628,0.34476081999999997,0.09420770331097458,1.0,0.0
1fdf2880b,0.07915264745,0.0531397435,0.025840316,0.20676105,0.053070474573814426,0.0,1.0
0f78031e4,0.09195662694,0.055813647,0.012306159149999999,0.31995610124999996,0.09416984497655655,1.0,0.0
bb8795c8d,0.09461944631666667,0.06935780233333334,0.013051096833333333,0.26768149333333335,0.07754749410673849,0.0,1.0
d59f3a6cc,0.11402367267903733,0.049314108733333334,0.011228284681885256,0.4570834666666667,0.14244413873901043,0.0,1.0
8eb5d1d04,0.08864278538599998,0.060399211900000006,0.0202134782,0.23125081600000003,0.06960050200232076,1.0,0.0
58132cc85,0.09157618157666665,0.05476920350000001,0.013556392766666666,0.3710785433333334,0.10570415050600468,0.6666666666666666,0.3333333333333333
8d6c8d486,0.09315459663909093,0.049254365818181815,0.010014784027272726,0.38369063909090906,0.11563386286801132,0.9090909090909091,0.0
aba00e1f9,0.0675577706,0.0678161,0.0170739,0.122524604,0.03377699592510326,0.0,1.0
0ae84d311,0.0945790784725,0.048069958625000006,0.016413002725,0.34957931999999997,0.1054078551409765,1.0,0.0
74f4cfdf6,,,,,,0.0,1.0
9ede28a9d,0.09142188076408594,0.043822507299999994,0.01125992057604926,0.41691588400000007,0.12205993402875684,1.0,0.0
38436063c,0.06853682979999999,0.064737597,0.010146497,0.12451179,0.036015807070521065,1.0,0.0
721acc718,0.09217426785800001,0.06544031175000001,0.015333346390000002,0.24704529300000005,0.07521366529236598,1.0,0.0
15df9cd46,0.083360637325,0.052063385,0.022030716500000002,0.23673669749999998,0.0695126311202829,1.0,0.0
a8a1d4151,,,,,,0.0,1.0
a700a780b,0.0952024254,0.0450858765,0.018459622,0.28418052,0.09214613788059936,1.0,0.0
68860d109,0.099261941345,0.0582303725,0.00399221855,0.35637352,0.10827013714005047,1.0,0.0
ea6f69d0a,0.098748476265,0.06627991375,0.00715146725,0.36219003,0.11422399498039482,1.0,0.0
24554cdc8,0.07582471680000001,0.05291376366666667,0.028212509333333333,0.18228426666666667,0.05254679458321832,1.0,0.0
da7c5b19f,0.06826195232,0.069384793,0.0008747338,0.14061952,0.04148403772569495,1.0,0.0
7ba58565e,0.07901993668333333,0.0400387295,0.013622745166666667,0.31841994,0.09428180778892521,1.0,0.0
1d9c36e47,0.08560430186666668,0.069446373,0.02140642733333333,0.22007104,0.06191655249062872,0.6666666666666666,0.3333333333333333
069762ec2,0.067756115,0.0470846315,0.019625867,0.23497741,0.05944568074791036,1.0,0.0
2e726c62d,0.09918737293999999,0.046280089999999996,0.0058453614,0.31485713,0.1069313267425408,1.0,0.0
6f7d23e2d,0.08428634714285713,0.050384137928571424,0.016877446714285715,0.3083881042857143,0.08668119940573626,1.0,0.0
00553ae55,0.08881018064999999,0.06792655539999999,0.0188320099,0.312920858,0.083366438345793,1.0,0.0
5b2e5e410,0.093291169452,0.06324598493333332,0.019346611120000003,0.28526299266666666,0.08422079555073853,0.6,0.4
44175f75c,0.08351743412999998,0.0480118865,0.020678357,0.2645951312,0.07521464521793741,0.4,0.6
17066185d,0.07921364871,0.05479014825,0.009285084125,0.27099759500000004,0.07836208296954239,1.0,0.0
15cc01168,0.0697249432775,0.061659238000000005,0.009008374175,0.17332659125,0.050173163572254174,0.75,0.25
e402f3b2f,0.07247997240333334,0.058819892166666665,0.013648852033333334,0.19614720833333332,0.051756187932918814,1.0,0.0
6153f9d64,0.09617239456666667,0.06220037849999999,0.020713540666666665,0.3032406666666667,0.0877365688971834,1.0,0.0
a437cc78c,0.07648863108500001,0.055641064750000004,0.00091471235,0.31470642000000004,0.08399307917995444,1.0,0.0
586585da9,0.08861687296666665,0.06463224916666667,0.013484956000000001,0.26414347,0.07751908216031347,1.0,0.0
2f4c6ada3,0.0860379770825,0.059443526375,0.024381645575,0.21278572499999998,0.0640946346818449,1.0,0.0
9d84fc0c5,0.06881865744714287,0.05285924057142858,0.011678160242857142,0.18867072,0.052192088088413593,1.0,0.0
418a25e6b,0.08833650149999998,0.05879155083333334,0.029040428333333337,0.2963068233333333,0.07894496006957244,0.0,1.0
417c109aa,0.08328677234238097,0.06251516433333333,0.028453766471428568,0.2340930680952381,0.06149593970946638,0.9523809523809523,0.047619047619047616
3e924d284,0.0972778038,0.053403102,0.012535643,0.30784935,0.09282707315954111,1.0,0.0
c39e5de99,0.0954141945,0.053331148,0.019066819,0.26365977,0.08398600693539388,1.0,0.0
7d9d04836,0.10426912156013494,0.054455914208333324,0.005774773970809628,0.37121897333333337,0.12133381873178088,0.75,0.25
3d51f4560,0.09056515135,0.07368131975,0.030261856,0.232092715,0.063585496065897,1.0,0.0
c4a3c0456,0.0763471817,0.061438095,0.007087226,0.18587248,0.05241255554178988,1.0,0.0
db81bf77c,0.06326658917,0.031567495,0.0003434067,0.28900823,0.08408565933012747,1.0,0.0
4b0b7dd2f,0.06151150016000001,0.041553436833333325,0.0031048531000000003,0.16028635666666666,0.05279888640633562,0.6666666666666666,0.3333333333333333
2483a71c4,0.09895654322666665,0.03128176033333333,0.0040558606333333325,0.39370929666666665,0.13393696625944462,1.0,0.0
42a8d4f4a,0.077527912442,0.0650620558,0.019072907639999997,0.18699532400000002,0.049261038019866046,1.0,0.0
925c3854a,0.09827255710000002,0.073846545,0.042239755,0.21416472,0.052484183106214506,1.0,0.0
d714680ff,0.09116491726333333,0.028704257583333333,0.0071292568,0.41191892333333335,0.1355896952267034,1.0,0.0
b1ed265ef,0.08354852225053847,0.054192832692307694,0.013053658482307693,0.27604496384615385,0.08165981179867407,0.5384615384615384,0.46153846153846156
91d0ba5c0,,,,,,0.0,1.0
530c897a2,0.08355070573333334,0.07569791616666667,0.019501796000000002,0.20549247,0.054203936164193355,0.0,1.0
ff9d8cb25,0.08105274984000002,0.059328017899999995,0.022001084200000003,0.24700913,0.06694394847853188,1.0,0.0
8cebbeec1,0.0905778683,0.038941433600000006,0.014935083999999998,0.34333371799999995,0.10605136090610112,1.0,0.0
cf9e48222,0.08931963537681818,0.05423998414545455,0.013796441195454544,0.32672549363636366,0.0960877127051214,1.0,0.0
1fecd2bab,0.08786998576425,0.07087636124999999,0.0151081293925,0.2086419675,0.06279000323860133,0.25,0.75
f2eb9530d,0.08981391909,0.06044636457142857,0.022081992899999996,0.27362523857142856,0.07947792971685985,0.7142857142857143,0.2857142857142857
3fed382c0,0.08906377339999999,0.0648674665,0.015527856,0.27324697,0.07606362859817778,1.0,0.0
a5acfe9ed,0.0716067604,0.055876396499999995,0.024671003,0.15492722,0.040844982228698874,1.0,0.0
523f4a05e,0.0881927004625,0.059620882875,0.024443789437500002,0.28331376375,0.08061155035802206,1.0,0.0
3b178aa59,0.08282739878,0.0486138454,0.023539017540000002,0.24278880800000002,0.07200969673035831,0.6,0.4
1077fb67a,0.07582848182093334,0.06381479203333333,0.023162766142666668,0.1845011036666667,0.04800702761371052,0.9333333333333333,0.06666666666666667
ae5059b40,0.08360975082166668,0.05423127925000001,0.024440084883333334,0.2495809125,0.06952289419577393,0.75,0.25
b11ae7451,0.0919045877666667,0.052059067666666674,0.022004506999999996,0.32907874333333337,0.09498241256937938,1.0,0.0
e68926f8d,0.0896242134,0.0576275848,0.0163258158,0.25001809399999997,0.08057939689632847,1.0,0.0
3480a9d2e,0.06329179628,0.05642367490000001,0.0169476392,0.134082126,0.03572187640008869,0.8,0.2
a46794d88,0.0772822454,0.0546618225,0.024088374500000002,0.190717185,0.054511091729023554,1.0,0.0
bd54c995a,0.09311483974181818,0.06742766863636364,0.02319633569090909,0.2598364227272727,0.07389424058209107,0.09090909090909091,0.9090909090909091
f45176c4c,0.091923877244,0.057496886999999997,0.017667586300000003,0.35035100799999996,0.09858504185019756,0.8,0.2
dcc58b6ba,0.08527305254999999,0.04637800283333334,0.009887857833333333,0.2789879566666667,0.08538953839673234,1.0,0.0
e27ac6865,0.0919354812306923,0.036202147669230765,0.007494692314615385,0.40403930384615383,0.124382105585895,0.8461538461538461,0.15384615384615385
f83695eb0,0.08888009308,0.0605075615,0.0261735118,0.2597246525,0.07271585278786849,0.875,0.125
fa7c7d1be,0.07767190385,0.061602206375,0.0359928385,0.15702352749999998,0.040328204059474404,0.0,1.0
a5b1713d3,0.08598153716000001,0.07555843125,0.0156182106,0.18878443,0.058088405607078286,1.0,0.0
8a38740d1,0.09315197621333333,0.08015285083333333,0.022811011800000003,0.19727871,0.053921441338320615,0.3333333333333333,0.6666666666666666
7611934a0,0.07791774537,0.040150055,0.0018022401,0.25406465,0.08624056237990466,1.0,0.0
2208d2be1,0.0905108495,0.07286034125,0.020250301,0.218875405,0.06320648038154407,1.0,0.0
a05e81f9f,0.08247712216666667,0.05011959383333333,0.005510875833333334,0.23776503333333332,0.07414895842145552,1.0,0.0
3de1de812,0.08515043598333333,0.05743700466666667,0.019180193166666668,0.29626283000000003,0.07940376012218592,1.0,0.0
655bbbcc8,0.09365396154000001,0.0625886026,0.014833786400000002,0.329827248,0.09309488635060022,1.0,0.0
0a4203544,0.07838377527666666,0.06849495683333333,0.0075388201,0.18302226,0.05151213136198587,1.0,0.0
ed0185e39,0.064960392,0.061577306000000005,0.032203664,0.1101401125,0.02320169220485045,0.5,0.5
a73b9eafd,0.08811301174666668,0.06961889566666667,0.013714125133333333,0.2803110966666667,0.08254880563478739,0.0,1.0
ed5631a9c,0.09880375928,0.01697997025,0.0060094725,0.565318365,0.1696503532067788,0.5,0.5
ebc749f21,0.08832987365,0.06455639625,0.0253362325,0.278217825,0.07272897746666751,1.0,0.0
687be6419,0.08571054396666668,0.05800421249999999,0.028535927333333332,0.25110218,0.0666139068019256,0.5,0.5
d22561762,0.08013730343333333,0.070614011,0.04212000966666667,0.13487273333333336,0.02942836830645092,1.0,0.0
0adca3f66,0.07953927429999999,0.060197385,0.02722457,0.23117244,0.05435849283041015,1.0,0.0
b25c2d2d1,0.093250287755,0.0354077775,0.011446224500000001,0.403647505,0.12519210238300899,0.75,0.25
38063ee14,0.08441267019999998,0.07241484725,0.0232946165,0.16922497,0.04979798490115622,1.0,0.0
f8c6ed1a5,0.08277750068333334,0.064442947,0.025952253666666664,0.21762164666666664,0.058865202949952976,1.0,0.0
19480ca6f,0.094669776395,0.08588736312499999,0.01237716365,0.2546368275,0.0732748470318214,1.0,0.0
1f82a9cd0,0.05741469223333334,0.05730509483333333,0.0066354883333333324,0.09916189133333335,0.027617085059064333,0.6666666666666666,0.3333333333333333
06daf9c05,0.09186516510857143,0.050596252285714294,0.014331331385714284,0.3682477657142858,0.10770290014445963,0.8571428571428571,0.14285714285714285
cf66d011e,0.09120865508666669,0.06822551849999998,0.015107234366666666,0.31081258333333334,0.08782054076711093,1.0,0.0
70337537c,0.09542803398000002,0.07275092619999998,0.015540551199999999,0.284678428,0.0850141679400352,1.0,0.0
72c626d6c,0.084592662835,0.04958958375,0.023365241850000003,0.255993635,0.0736327785436192,1.0,0.0
9ed224982,0.09458419579999999,0.06972150775,0.0256499535,0.2277992,0.0675958195764664,1.0,0.0
7b052d37d,0.08977891867842105,0.04734395431578948,0.016672731010526316,0.31526329157894734,0.09743009061685785,0.6842105263157895,0.3157894736842105
231fe619a,0.0843156421,0.05814802775,0.0259865255,0.24068043500000003,0.0667229884949998,0.5,0.5
6704c5fd7,0.08535689188,0.058231524833333326,0.024499763466666668,0.23969128666666664,0.06336589269724192,0.6666666666666666,0.3333333333333333
8867faa98,0.09265338149999999,0.07215952175,0.034635356,0.279845615,0.06895653365931259,0.5,0.5
10516f3c6,0.071187309521,0.04194581470000001,0.00622645801,0.270847534,0.08059610927034164,1.0,0.0
5a828ec3e,0.09179566128877777,0.03606564946666667,0.006531758313333333,0.41361012888888893,0.12479525222614342,0.6666666666666666,0.3333333333333333
