PetID,NumberOfSentences,SentimentMean,SentimentMedian,SentimentStd,SentimentMax,SentimentMin
bfdde77ff,3.0,0.2333333333333333,0.3,0.11547005383792514,0.3,0.1
99a705efe,3.0,0.4666666666666666,0.6,0.41633319989322654,0.8,0.0
48088c0e2,2.0,-0.05,-0.05,0.21213203435596428,0.1,-0.2
944a5fec2,2.0,0.4,0.4,0.7071067811865476,0.9,-0.1
c47497b30,11.0,0.22727272727272732,0.2,0.4076540422733696,0.8,-0.6
0c3cb3d44,2.0,0.7,0.7,0.0,0.7,0.7
858f4c013,8.0,-0.08750000000000001,0.0,0.33990544903798514,0.3,-0.8
7b1211e80,3.0,0.0,0.0,0.2,0.2,-0.2
6ae5689d3,7.0,0.4714285714285715,0.8,0.4990467102863409,0.9,-0.4
ed8e10562,1.0,0.7,0.7,,0.7,0.7
6ac38f654,7.0,0.042857142857142864,0.0,0.25727509827124,0.4,-0.2
4b69bf0e7,7.0,0.38571428571428573,0.3,0.3338091841585121,0.8,0.0
a94db6dc4,3.0,-0.033333333333333326,-0.4,0.8144527815247078,0.9,-0.6
62613fb88,2.0,-0.04999999999999999,-0.04999999999999999,0.3535533905932738,0.2,-0.3
f05a5801b,,,,,,
ad160afc4,1.0,0.5,0.5,,0.5,0.5
435bb3995,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
f7c487e58,13.0,0.1076923076923077,0.0,0.45361793479670837,0.9,-0.7
037b1c131,4.0,0.45,0.44999999999999996,0.3511884584284246,0.8,0.1
dd9bf8c28,5.0,0.42000000000000004,0.4,0.38987177379235854,0.8,-0.1
776f7e340,1.0,0.7,0.7,,0.7,0.7
6846c8719,2.0,0.4,0.4,0.5656854249492381,0.8,0.0
0008c5398,4.0,0.65,0.8500000000000001,0.4358898943540674,0.9,0.0
81d404558,1.0,0.9,0.9,,0.9,0.9
fd9489e42,3.0,0.5666666666666668,0.8,0.49328828623162474,0.9,0.0
de61ca522,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
68a4cd579,8.0,0.3,0.45,0.420883424647321,0.8,-0.4
ff47b9a27,1.0,0.1,0.1,,0.1,0.1
e985acab0,4.0,0.5,0.65,0.496655480858378,0.9,-0.2
25fce0465,7.0,0.3571428571428572,0.2,0.39940431835899015,0.9,0.0
585a705fc,1.0,0.1,0.1,,0.1,0.1
ba433a9d3,1.0,0.9,0.9,,0.9,0.9
455d243eb,1.0,0.6,0.6,,0.6,0.6
76c073021,3.0,0.20000000000000004,0.2,0.2,0.4,0.0
09898b12e,2.0,0.7,0.7,0.28284271247461906,0.9,0.5
813bfdc93,13.0,0.22307692307692306,0.1,0.40856220691967693,0.8,-0.6
01ce66bd5,6.0,0.3333333333333333,0.25,0.307679486912382,0.9,0.0
39afc4a19,2.0,0.15,0.15,0.21213203435596426,0.3,0.0
0ae5f9681,1.0,0.6,0.6,,0.6,0.6
bfa54aa27,1.0,0.9,0.9,,0.9,0.9
3bc84c4a9,6.0,0.25,0.25,0.48476798574163293,0.8,-0.4
d7d1cf92c,8.0,0.25,0.1,0.41057451037714043,0.9,-0.1
220e9aa26,6.0,0.11666666666666665,0.2,0.41190613817551525,0.7,-0.4
269caf235,,,,,,
0a30968a3,4.0,0.125,0.05,0.18929694486000911,0.4,0.0
e625fc4f4,4.0,0.45,0.4,0.36968455021364727,0.9,0.1
099115d38,3.0,0.20000000000000004,0.2,0.09999999999999999,0.3,0.1
22f3c3543,,,,,,
97450a196,1.0,0.2,0.2,,0.2,0.2
fe7e662c5,3.0,0.39999999999999997,0.5,0.3605551275463989,0.7,0.0
41ee53918,6.0,0.25,0.2,0.4593473631142341,0.9,-0.4
bd4059588,1.0,0.0,0.0,,0.0,0.0
f41a7de83,8.0,0.21250000000000002,0.25,0.39074105418879573,0.7,-0.5
b7a19c5ac,2.0,0.0,0.0,0.0,0.0,0.0
7ed3e206a,11.0,0.06363636363636363,0.0,0.6037759969934666,0.9,-0.8
c7c489413,9.0,0.28888888888888886,0.2,0.348010216963685,0.9,-0.1
aac9127c5,1.0,0.9,0.9,,0.9,0.9
3c6f9a4e7,6.0,0.09999999999999999,0.15000000000000002,0.38987177379235854,0.5,-0.6
271bb0de8,10.0,0.18,0.0,0.4022160834399562,0.9,-0.2
14580436c,8.0,0.2375,0.1,0.40333431719675356,0.9,-0.3
f08275fdc,4.0,0.325,0.2,0.40311288741492746,0.9,0.0
d9dcad5b4,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
7d7fddaed,1.0,0.6,0.6,,0.6,0.6
5242038c7,4.0,0.15,0.0,0.3,0.6,0.0
1f64d3191,5.0,0.2,0.0,0.3464101615137755,0.8,0.0
916165c1b,14.0,0.1785714285714286,0.0,0.40606663232788515,0.9,-0.6
843910e74,8.0,0.225,0.05,0.44960299948160615,0.9,-0.3
3cb6e5957,1.0,0.7,0.7,,0.7,0.7
f18d332de,2.0,0.8,0.8,0.0,0.8,0.8
35d860fe5,11.0,0.09999999999999999,0.0,0.4404543109109048,0.9,-0.6
0e47fe631,,,,,,
3b1009a30,3.0,0.26666666666666666,0.5,0.40414518843273806,0.5,-0.2
523912c83,7.0,0.1285714285714286,0.0,0.3352326839390103,0.7,-0.2
70b7cb06d,2.0,0.1,0.1,0.14142135623730953,0.2,0.0
c42153e51,9.0,0.30000000000000004,0.2,0.40926763859362253,0.8,-0.3
d6b97e7ca,3.0,0.8000000000000002,0.8,0.10000000000000003,0.9,0.7
5bd725e47,7.0,-0.028571428571428574,0.0,0.3199702367110922,0.6,-0.4
e995f65fc,8.0,0.325,0.3,0.44960299948160615,0.9,-0.5
bea39d7ec,2.0,0.4,0.4,0.5656854249492381,0.8,0.0
abc9c4207,4.0,0.525,0.75,0.5678908345800273,0.9,-0.3
cf44e1a59,3.0,0.43333333333333335,0.5,0.5033222956847166,0.9,-0.1
22de1a590,2.0,0.15,0.15,0.21213203435596426,0.3,0.0
194acc3f9,4.0,-0.35,-0.35,0.28867513459481287,0.0,-0.7
399cacd30,2.0,0.7,0.7,0.0,0.7,0.7
81eb7857d,2.0,0.6000000000000001,0.6000000000000001,0.28284271247461906,0.8,0.4
4657ae5ac,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
8ead3a355,3.0,0.4000000000000001,0.3,0.36055512754639896,0.8,0.1
ba804d3fa,6.0,0.2833333333333334,0.2,0.5076087732365021,0.9,-0.4
d899c9ef7,3.0,0.5333333333333333,0.5,0.15275252316519464,0.7,0.4
06634513c,8.0,6.938893903907228e-18,0.0,0.2,0.4,-0.3
67f174628,3.0,0.3333333333333333,0.2,0.4163331998932266,0.8,0.0
ecba82fc3,16.0,0.2625,0.30000000000000004,0.3862210075418822,0.9,-0.4
7e19f2890,7.0,0.5142857142857142,0.8,0.43752550946038726,0.9,-0.1
7e2ce5b3e,10.0,0.22000000000000003,0.15000000000000002,0.37947331922020555,0.9,-0.4
258026ebe,7.0,0.35714285714285715,0.3,0.4429339411136566,0.9,-0.2
29d752f7f,5.0,0.54,0.9,0.8049844718999243,0.9,-0.9
64ea61ea7,2.0,-0.1,-0.1,0.14142135623730953,0.0,-0.2
3060de782,5.0,0.11999999999999997,0.3,0.4919349550499537,0.7,-0.6
b3f1c8d27,3.0,0.06666666666666667,0.0,0.11547005383792518,0.2,0.0
d0566e4db,3.0,0.39999999999999997,0.7,0.7000000000000001,0.9,-0.4
dc589864d,5.0,0.22000000000000003,0.0,0.41472882706655445,0.8,-0.2
49f3710f9,11.0,0.29090909090909095,0.6,0.6236257619029949,0.9,-0.9
4d4c7be64,8.0,-1.3877787807814457e-17,0.0,0.49280538030458115,0.9,-0.8
ada57411b,3.0,0.3666666666666667,0.3,0.5033222956847166,0.9,-0.1
e90451ea4,5.0,-0.06000000000000001,0.0,0.0894427190999916,0.0,-0.2
cc13183c3,11.0,-0.1,0.0,0.40743097574926734,0.8,-0.8
be21567c3,4.0,0.3,0.2,0.43204937989385733,0.9,-0.1
1e72112bc,4.0,0.1,0.0,0.5887840577551898,0.9,-0.5
9bfb6a77f,8.0,0.3625,0.4,0.377728171346236,0.8,-0.1
7013035d9,2.0,0.5,0.5,0.282842712474619,0.7,0.3
6c4d7b09f,1.0,0.8,0.8,,0.8,0.8
be3247b2c,3.0,0.3333333333333333,0.2,0.5131601439446883,0.9,-0.1
0ff7245bd,2.0,0.65,0.65,0.3535533905932738,0.9,0.4
26b70a13a,18.0,-0.04999999999999999,0.0,0.27917947000198323,0.8,-0.5
40309f25c,2.0,0.7,0.7,0.14142135623730953,0.8,0.6
419267690,,,,,,
a44b2389a,1.0,0.7,0.7,,0.7,0.7
600f8eb25,7.0,0.1285714285714286,0.0,0.3773340063934768,0.9,-0.2
1cd363542,6.0,0.43333333333333335,0.4,0.47609522856952335,0.9,0.0
d4bb8cf0a,2.0,0.0,0.0,0.0,0.0,0.0
06904db12,1.0,-0.2,-0.2,,-0.2,-0.2
f98b9d62a,10.0,0.32999999999999996,0.35,0.37727090178455763,0.9,-0.2
92586e5a3,10.0,0.12,0.1,0.2299758441421379,0.7,-0.1
9f3fc8a95,,,,,,
4989496c6,1.0,0.8,0.8,,0.8,0.8
df3756483,5.0,0.18000000000000002,0.0,0.4266145801540308,0.8,-0.3
46bb277b5,21.0,-0.07619047619047618,0.0,0.2808999143908056,0.4,-0.7
35c761c35,2.0,-0.1,-0.1,0.42426406871192857,0.2,-0.4
30fac18f7,,,,,,
3d9a62b53,6.0,0.6833333333333335,0.75,0.16020819787597224,0.8,0.4
51226d067,1.0,0.3,0.3,,0.3,0.3
24dfcc985,3.0,0.2333333333333333,0.1,0.41633319989322654,0.7,-0.1
807ea3b72,1.0,0.9,0.9,,0.9,0.9
f432156e6,1.0,0.6,0.6,,0.6,0.6
e932a94c6,6.0,0.3,0.25,0.5403702434442518,0.9,-0.3
1347325db,1.0,0.0,0.0,,0.0,0.0
11d50c573,4.0,0.375,0.3,0.41129875597510224,0.9,0.0
6b53bf64d,6.0,0.6333333333333334,0.8,0.42268979957726294,0.9,-0.2
24750a30f,6.0,0.6,0.75,0.3687817782917155,0.9,0.0
110242085,3.0,0.6333333333333333,0.7,0.30550504633038933,0.9,0.3
a2c44393c,1.0,-0.2,-0.2,,-0.2,-0.2
e998d6d60,6.0,0.3,0.25,0.2756809750418044,0.7,0.0
7112952b7,11.0,0.18181818181818182,0.0,0.337099931231621,0.9,0.0
f86f15c15,3.0,0.3333333333333333,0.1,0.4932882862316247,0.9,0.0
8cccc67d4,2.0,0.5,0.5,0.42426406871192857,0.8,0.2
9d4f21d40,14.0,0.5285714285714286,0.7,0.3709210395521095,0.9,0.0
eddd81378,6.0,0.5,0.55,0.41472882706655445,0.9,0.0
30917edfa,4.0,0.225,0.05,0.38622100754188227,0.8,0.0
ec40d007f,8.0,0.325,0.35,0.4559135256352271,0.8,-0.4
ba8ead296,2.0,0.45,0.45,0.4949747468305833,0.8,0.1
ed7c0ebb1,1.0,0.1,0.1,,0.1,0.1
f4ea05a34,3.0,0.3,0.0,0.5196152422706632,0.9,0.0
fb9474822,2.0,0.6499999999999999,0.6499999999999999,0.07071067811865474,0.7,0.6
45e750d0d,6.0,0.25,0.3,0.575325994545701,0.8,-0.7
bd6528981,4.0,0.6,0.6499999999999999,0.2943920288775949,0.9,0.2
6bf08dced,7.0,0.19999999999999998,0.2,0.6110100926607787,0.9,-0.9
5fd83540b,2.0,0.5,0.5,0.5656854249492381,0.9,0.1
63adeea51,2.0,0.35,0.35,0.35355339059327373,0.6,0.1
b70d0abec,11.0,0.2909090909090909,0.1,0.3330301651638946,0.9,0.0
a7f58a6e4,4.0,0.5,0.45,0.21602468994692867,0.8,0.3
ce5bb821a,4.0,0.6,0.8,0.4760952285695233,0.9,-0.1
4cc55b081,5.0,0.019999999999999997,0.0,0.4919349550499537,0.8,-0.4
d0b98e001,3.0,0.30000000000000004,0.2,0.45825756949558405,0.8,-0.1
5afb6da05,1.0,0.3,0.3,,0.3,0.3
832a83f42,2.0,0.45,0.45,0.6363961030678927,0.9,0.0
2ca18c1e3,5.0,0.52,0.9,0.5495452665613635,0.9,-0.3
3e158c21e,2.0,0.65,0.65,0.21213203435596428,0.8,0.5
85587ad13,9.0,0.3333333333333333,0.5,0.51478150704935,0.9,-0.7
1cccac540,2.0,0.5,0.5,0.5656854249492381,0.9,0.1
7131cab79,6.0,-0.25,-0.2,0.2810693864511039,0.0,-0.6
daa05bb76,,,,,,
a9f6ed0cb,7.0,0.17142857142857146,0.2,0.3199702367110922,0.6,-0.4
f80bf9a51,2.0,0.0,0.0,0.0,0.0,0.0
dc88ebe46,1.0,0.5,0.5,,0.5,0.5
65e75b92e,3.0,0.16666666666666666,0.0,0.2886751345948129,0.5,0.0
5bd0c6dc7,3.0,0.16666666666666666,-0.2,0.6350852961085884,0.9,-0.2
b4d54e67c,4.0,0.175,0.1,0.23629078131263043,0.5,0.0
495528ba4,7.0,0.4428571428571428,0.7,0.5223572942509205,0.9,-0.6
e8020cb33,8.0,0.4625,0.35,0.3335416016031583,0.9,0.0
4c6048341,6.0,0.3333333333333333,0.1,0.4412104562073146,0.9,0.0
1b91e1082,21.0,0.1285714285714286,0.1,0.3551659571846057,0.9,-0.5
b4d341b10,1.0,0.0,0.0,,0.0,0.0
c36ffffdc,3.0,0.26666666666666666,0.5,0.776745346515403,0.9,-0.6
6697a7f62,3.0,0.8333333333333334,0.9,0.11547005383792519,0.9,0.7
27e74e45c,1.0,0.8,0.8,,0.8,0.8
cc3fe68d2,2.0,0.4,0.4,0.5656854249492381,0.8,0.0
c1278fe60,3.0,-0.03333333333333333,0.0,0.1527525231651947,0.1,-0.2
eb3d2466f,1.0,-0.3,-0.3,,-0.3,-0.3
d0b74ed53,,,,,,
dbaa03313,10.0,0.08,0.0,0.16865480854231357,0.5,-0.1
4bce78644,7.0,0.09999999999999999,0.0,0.39581140290126393,0.9,-0.4
9296c9064,6.0,0.21666666666666667,0.15000000000000002,0.42622372841814743,0.9,-0.4
92ee0c92b,4.0,0.12499999999999997,0.1,0.45734742446707477,0.7,-0.4
c66f97de2,3.0,0.26666666666666666,0.0,0.4618802153517007,0.8,0.0
1db76bd72,8.0,0.35,0.45,0.444007721940573,0.9,-0.4
0025a8313,,,,,,
cb7bfedd5,3.0,0.03333333333333336,0.4,0.6350852961085882,0.4,-0.7
4103336dd,7.0,0.1142857142857143,0.0,0.27945525240230873,0.6,-0.2
2e417850b,1.0,0.2,0.2,,0.2,0.2
3ba7056bb,2.0,0.55,0.55,0.3535533905932738,0.8,0.3
bbf3097d0,4.0,0.7000000000000001,0.8500000000000001,0.33665016461206926,0.9,0.2
ad8b02fcc,2.0,0.5,0.5,0.5656854249492381,0.9,0.1
5f3a4dab0,4.0,0.45,0.5,0.33166247903554,0.8,0.0
fe9e5aa06,1.0,0.8,0.8,,0.8,0.8
4891fdacd,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
88819fc55,1.0,0.1,0.1,,0.1,0.1
0d551fb5b,4.0,0.07500000000000001,0.0,0.6238322424070967,0.9,-0.6
99c7658be,1.0,0.4,0.4,,0.4,0.4
0243911ea,4.0,0.025,0.0,0.05,0.1,0.0
00eca0391,3.0,0.20000000000000004,0.0,0.6244997998398398,0.9,-0.3
45c0c9a1f,,,,,,
296bafb6e,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
4fd755cc6,3.0,0.26666666666666666,0.3,0.15275252316519466,0.4,0.1
865ee6652,5.0,0.18,0.0,0.3492849839314596,0.8,0.0
c3e1f5f86,2.0,0.05,0.05,0.21213203435596428,0.2,-0.1
171af089c,1.0,0.1,0.1,,0.1,0.1
c2816bdff,5.0,0.34,0.3,0.5683308895353129,0.9,-0.4
7678afa65,7.0,0.1142857142857143,0.0,0.18644544714716088,0.5,0.0
25eec77c6,5.0,0.16,0.0,0.4560701700396552,0.8,-0.4
39c02e302,4.0,0.6,0.75,0.42426406871192857,0.9,0.0
12c4ed873,6.0,0.13333333333333333,0.0,0.32659863237109044,0.8,0.0
88a264f0d,7.0,0.2285714285714286,0.0,0.3498298906339371,0.9,0.0
ab0609017,2.0,0.65,0.65,0.21213203435596428,0.8,0.5
f922bd640,1.0,0.5,0.5,,0.5,0.5
0a266921d,9.0,0.14444444444444446,0.0,0.3778594682918211,0.9,-0.5
6dc193313,2.0,0.9,0.9,0.0,0.9,0.9
351f3746c,1.0,-0.7,-0.7,,-0.7,-0.7
7ec72b62f,1.0,-0.2,-0.2,,-0.2,-0.2
6185f59bf,7.0,0.15714285714285717,0.0,0.26992062325273125,0.6,0.0
a30e92cfd,11.0,0.4090909090909091,0.2,0.43921417430348364,0.9,-0.3
9f2251ffe,3.0,0.2333333333333333,0.0,0.5859465277082315,0.9,-0.2
f32059805,2.0,0.9,0.9,0.0,0.9,0.9
1a4c1709a,1.0,0.4,0.4,,0.4,0.4
dde0775b8,1.0,-0.1,-0.1,,-0.1,-0.1
aea876483,,,,,,
91298d5cf,2.0,0.35,0.35,0.49497474683058323,0.7,0.0
7390b70c5,23.0,0.24782608695652175,0.2,0.4581281730311957,0.9,-0.8
bcd601baa,6.0,0.5833333333333334,0.7,0.4490731195102493,0.9,-0.3
70a534945,9.0,0.3111111111111111,0.3,0.30595932917809704,0.9,0.0
0510d2767,3.0,0.26666666666666666,0.3,0.4509249752822894,0.7,-0.2
915f0b42a,3.0,0.10000000000000002,0.1,0.1,0.2,0.0
6ea6cde88,4.0,0.42500000000000004,0.4,0.37749172176353746,0.9,0.0
4370b5ff7,3.0,-0.03333333333333333,0.0,0.05773502691896259,0.0,-0.1
ae116d640,12.0,0.25833333333333336,0.1,0.3528026317499587,0.9,0.0
c7969bc23,6.0,0.4000000000000001,0.45,0.469041575982343,0.9,-0.4
c469973de,3.0,0.10000000000000002,0.1,0.8,0.9,-0.7
04d25d8a7,2.0,0.8,0.8,0.14142135623730953,0.9,0.7
7ad53619d,1.0,0.9,0.9,,0.9,0.9
ba42b457d,2.0,0.25,0.25,0.49497474683058323,0.6,-0.1
29a2ecf1f,7.0,-0.07142857142857142,0.2,0.5468524655221179,0.4,-0.9
f4c27e753,1.0,0.7,0.7,,0.7,0.7
d1db8712e,3.0,0.43333333333333335,0.8,0.6350852961085884,0.8,-0.3
a0124e47a,30.0,0.18666666666666665,0.1,0.3636342737661994,0.8,-0.5
ee65ac339,13.0,0.2076923076923077,0.1,0.4480727962834061,0.9,-0.5
ffd61a488,1.0,0.9,0.9,,0.9,0.9
ed10d7ee5,1.0,0.1,0.1,,0.1,0.1
f867cc417,9.0,0.43333333333333335,0.6,0.35000000000000003,0.9,0.0
965054b9e,7.0,0.4142857142857142,0.6,0.3933978962347216,0.8,0.0
dd0d78496,1.0,0.5,0.5,,0.5,0.5
18f9fe19c,1.0,-0.5,-0.5,,-0.5,-0.5
dce01bb7e,1.0,0.1,0.1,,0.1,0.1
93b91a46a,1.0,0.7,0.7,,0.7,0.7
380eaa884,13.0,0.5923076923076924,0.6,0.29286384339694577,0.9,-0.1
bcf8ec029,9.0,0.05555555555555555,0.0,0.3320809807528546,0.7,-0.3
62f87187d,2.0,0.1,0.1,0.14142135623730953,0.2,0.0
8bf15c0b6,1.0,0.7,0.7,,0.7,0.7
1a7d70a4f,4.0,0.32499999999999996,0.3,0.33040379335998343,0.7,0.0
be4acc363,3.0,0.0,0.0,0.1,0.1,-0.1
cb41cd1c5,1.0,-0.1,-0.1,,-0.1,-0.1
1fdf2880b,6.0,0.18333333333333335,0.1,0.4665476038590989,0.8,-0.5
0f78031e4,2.0,0.9,0.9,0.0,0.9,0.9
bb8795c8d,1.0,0.6,0.6,,0.6,0.6
d59f3a6cc,2.0,0.75,0.75,0.21213203435596428,0.9,0.6
8eb5d1d04,5.0,0.4,0.5,0.6164414002968976,0.9,-0.6
58132cc85,7.0,0.2285714285714286,0.1,0.4820590756130958,0.9,-0.5
8d6c8d486,11.0,0.4181818181818182,0.6,0.4285281363415519,0.9,-0.1
aba00e1f9,2.0,0.30000000000000004,0.30000000000000004,0.14142135623730953,0.4,0.2
0ae84d311,7.0,0.3,0.1,0.3651483716701107,0.9,0.0
74f4cfdf6,6.0,0.39999999999999997,0.4,0.3847076812334269,0.9,0.0
9ede28a9d,6.0,-0.16666666666666666,-0.05,0.42268979957726294,0.4,-0.8
38436063c,7.0,0.05714285714285713,0.0,0.34572215654165056,0.7,-0.4
721acc718,15.0,0.13333333333333333,0.0,0.5177791402666181,0.9,-0.5
15df9cd46,7.0,0.35714285714285715,0.1,0.4276179870598791,0.9,0.0
a8a1d4151,10.0,0.11999999999999997,0.0,0.5245103536738919,0.9,-0.8
a700a780b,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
68860d109,1.0,0.9,0.9,,0.9,0.9
ea6f69d0a,5.0,0.06000000000000001,0.3,0.763544366752843,0.8,-0.8
24554cdc8,3.0,0.6,0.7,0.36055512754639896,0.9,0.2
da7c5b19f,2.0,0.8500000000000001,0.8500000000000001,0.07071067811865474,0.9,0.8
7ba58565e,6.0,0.11666666666666668,0.0,0.22286019533929038,0.4,-0.1
1d9c36e47,6.0,0.11666666666666668,0.0,0.34302575219167825,0.8,-0.1
069762ec2,1.0,0.8,0.8,,0.8,0.8
2e726c62d,,,,,,
6f7d23e2d,7.0,0.5,0.7,0.443471156521669,0.9,0.0
00553ae55,1.0,0.1,0.1,,0.1,0.1
5b2e5e410,5.0,0.3,0.1,0.39370039370059057,0.9,0.0
44175f75c,3.0,0.43333333333333335,0.4,0.4509249752822895,0.9,0.0
17066185d,1.0,0.0,0.0,,0.0,0.0
15cc01168,14.0,0.3714285714285715,0.5,0.4410277706737916,0.8,-0.6
e402f3b2f,2.0,0.2,0.2,0.1414213562373095,0.3,0.1
6153f9d64,6.0,0.16666666666666666,0.05,0.4131182235954578,0.7,-0.4
a437cc78c,2.0,-0.05,-0.05,0.21213203435596428,0.1,-0.2
586585da9,4.0,0.425,0.4,0.29860788111948194,0.8,0.1
2f4c6ada3,10.0,0.3,0.3,0.3018461712712472,0.8,0.0
9d84fc0c5,11.0,0.18181818181818182,0.0,0.5036232357987106,0.9,-0.4
418a25e6b,6.0,0.05000000000000001,-0.1,0.5890670590009256,0.8,-0.7
417c109aa,3.0,0.16666666666666666,0.4,0.8736894948054105,0.9,-0.8
3e924d284,2.0,0.8500000000000001,0.8500000000000001,0.07071067811865474,0.9,0.8
c39e5de99,1.0,0.1,0.1,,0.1,0.1
7d9d04836,4.0,0.225,0.1,0.47169905660283024,0.9,-0.2
3d51f4560,6.0,0.21666666666666667,0.2,0.4956477243634501,0.9,-0.6
c4a3c0456,4.0,0.425,0.45,0.4991659710623979,0.9,-0.1
db81bf77c,1.0,0.3,0.3,,0.3,0.3
4b0b7dd2f,6.0,0.033333333333333326,0.0,0.38297084310253526,0.7,-0.5
2483a71c4,7.0,0.3,0.2,0.5773502691896257,0.9,-0.7
42a8d4f4a,8.0,0.24999999999999994,0.2,0.531843156256751,0.9,-0.6
925c3854a,3.0,-0.16666666666666666,0.0,0.2886751345948129,0.0,-0.5
d714680ff,10.0,0.27999999999999997,0.2,0.35527766918597936,0.7,-0.3
b1ed265ef,2.0,0.0,0.0,1.2727922061357855,0.9,-0.9
91d0ba5c0,5.0,0.31999999999999995,0.2,0.31144823004794875,0.7,0.0
530c897a2,5.0,0.45999999999999996,0.7,0.4277849927241487,0.9,0.0
ff9d8cb25,10.0,0.29999999999999993,0.2,0.3681787005729087,0.9,-0.2
8cebbeec1,2.0,0.2,0.2,0.0,0.2,0.2
cf9e48222,12.0,0.5333333333333333,0.55,0.3550501458394378,0.9,-0.3
1fecd2bab,6.0,0.15,0.05,0.3937003937005905,0.9,-0.2
f2eb9530d,6.0,0.39999999999999997,0.44999999999999996,0.39496835316263,0.8,-0.1
3fed382c0,3.0,0.3,0.3,0.2,0.5,0.1
a5acfe9ed,21.0,0.3476190476190476,0.2,0.4020187155084296,0.9,-0.4
523f4a05e,4.0,0.25000000000000006,0.15000000000000002,0.4654746681256314,0.9,-0.2
3b178aa59,2.0,-0.2,-0.2,0.28284271247461906,0.0,-0.4
1077fb67a,30.0,0.18000000000000002,0.0,0.3517444213218377,0.9,-0.5
ae5059b40,10.0,0.26999999999999996,0.1,0.41379007023153935,0.9,-0.2
b11ae7451,1.0,0.0,0.0,,0.0,0.0
e68926f8d,4.0,0.55,0.75,0.5066228051190221,0.9,-0.2
3480a9d2e,7.0,0.3,0.2,0.3872983346207417,0.9,0.0
a46794d88,4.0,0.5,0.45,0.2943920288775949,0.9,0.2
bd54c995a,12.0,0.38333333333333336,0.45,0.3927370930309795,0.9,-0.3
f45176c4c,1.0,0.7,0.7,,0.7,0.7
dcc58b6ba,3.0,0.5333333333333333,0.4,0.3214550253664319,0.9,0.3
e27ac6865,4.0,0.15,0.0,0.3,0.6,0.0
f83695eb0,4.0,0.05,-0.15,0.5916079783099616,0.9,-0.4
fa7c7d1be,1.0,0.0,0.0,,0.0,0.0
a5b1713d3,12.0,0.17500000000000002,0.05,0.45552167895721496,0.9,-0.5
8a38740d1,1.0,0.0,0.0,,0.0,0.0
7611934a0,5.0,0.16,0.0,0.41593268686170837,0.9,-0.1
2208d2be1,12.0,0.3,0.39999999999999997,0.6015132432608461,0.9,-0.8
a05e81f9f,6.0,0.3,0.3,0.5403702434442518,0.9,-0.6
3de1de812,3.0,0.3666666666666667,0.3,0.5033222956847166,0.9,-0.1
655bbbcc8,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
0a4203544,2.0,-0.2,-0.2,0.1414213562373095,-0.1,-0.3
ed0185e39,1.0,0.9,0.9,,0.9,0.9
a73b9eafd,1.0,0.9,0.9,,0.9,0.9
ed5631a9c,1.0,0.1,0.1,,0.1,0.1
ebc749f21,6.0,0.25,0.0,0.5167204273105526,0.9,-0.3
687be6419,,,,,,
d22561762,,,,,,
0adca3f66,6.0,0.13333333333333333,0.0,0.32659863237109044,0.8,0.0
b25c2d2d1,7.0,0.38571428571428573,0.5,0.47409060817728166,0.9,-0.2
38063ee14,3.0,0.4666666666666666,0.6,0.3214550253664318,0.7,0.1
f8c6ed1a5,,,,,,
19480ca6f,1.0,0.3,0.3,,0.3,0.3
1f82a9cd0,5.0,0.24000000000000005,0.2,0.2073644135332772,0.5,0.0
06daf9c05,8.0,0.2125,0.1,0.3090885217631258,0.9,0.0
cf66d011e,2.0,0.8,0.8,0.14142135623730953,0.9,0.7
70337537c,2.0,0.5,0.5,0.5656854249492381,0.9,0.1
72c626d6c,5.0,0.26,0.4,0.34351128074635334,0.6,-0.2
9ed224982,7.0,0.14285714285714282,0.1,0.39940431835899015,0.7,-0.4
7b052d37d,11.0,0.03636363636363637,0.0,0.45885232324295205,0.9,-0.7
231fe619a,2.0,0.2,0.2,0.8485281374238571,0.8,-0.4
6704c5fd7,6.0,0.11666666666666665,0.0,0.4750438576243952,0.7,-0.6
8867faa98,4.0,0.375,0.39999999999999997,0.4425306015783918,0.8,-0.1
10516f3c6,8.0,0.23750000000000002,0.2,0.45019836897591203,0.8,-0.4
5a828ec3e,1.0,0.0,0.0,,0.0,0.0
b810732ac,2.0,0.75,0.75,0.21213203435596428,0.9,0.6
3e65ffa3c,9.0,0.13333333333333336,0.0,0.4301162633521313,0.9,-0.5
656a0a459,10.0,0.05,0.0,0.4196559437338057,0.9,-0.6
042b1e55f,4.0,0.275,0.15000000000000002,0.35939764421413045,0.8,0.0
eddac3328,4.0,0.35000000000000003,0.3,0.25166114784235827,0.7,0.1
9b344389b,4.0,-0.1,-0.25,0.8445906306213286,0.9,-0.8
97f0e7ec2,6.0,0.3666666666666667,0.2,0.38297084310253526,0.9,0.0
0d47275d4,7.0,0.05714285714285715,0.0,0.18126539343499315,0.4,-0.2
f4614847a,8.0,0.275,0.2,0.36154430670982185,0.8,-0.2
